content,score,thumbsUpCount,reviewCreatedVersion,at,app
"Bonne appli, facile d'utilisation . Encore peu de films mais s'étoffe petit à petit. liste de favori utile. Possibilité de recherche. Nécessite une très bonne connexion internet et consomme beaucoup si forfait, vaut mieux être en illimité ou en wifi à la maison. Possibilité de télécharger le film pour beaucoup moins consommé. Appli géniale. Mais il faut un abonnement prime vidéo ,environ 49e par an.",4,8,3.0.246.15341,2019-04-29 14:59:53,prime
Bonne application avec de bons choix. Gros problème avec le chromecast qui ne marche pas ce qui est très très embêtant sachant que je ne peux pas télécharger l'appli sur ma télé. Il y a aussi parfois des problèmes de lecture qui ne se lance pas,3,0,3.0.261.16341,2020-01-20 21:20:00,prime
Côté séries niquel juste petit retard de quelques mois mais côté film il y a au moins 3 à 4 ans de retard donc pas intéressant pour les cinéphiles et les impatients !!! De plus tous les films ne sont pas traduits ( pas de Vost ) donc anglais.,4,0,3.0.261.16341,2020-02-14 10:26:21,prime
Appli efficace et claire si ce n'est lorsqu'on reprend un épisode en cours où l'indicateur est pas très lisible. Il faudrait que les série suivies soient plus mises en évidence à mon goût. Sinon zéro bug et catalogue sympa.,4,4,3.0.273.17147,2020-07-01 10:52:09,prime
"Bonjour, j'aimerai qu'il y ait une amélioration si possible, une sorte de bouton qui pourrait nous permettre de passer du téléphone en regardant un film ou une série à une télévision, ce bouton existe chez YouTube par exemple, voilà merci beaucoup à très vite j'espère !",4,7,3.0.260.53941,2019-12-01 18:34:26,prime
Très bonne application le seul petit bémol c'est la pub sinon nickel,4,0,,2021-02-06 06:16:32,prime
"Amazon va tout défoncer bientôt mais vraiment dommage de ne pas avoir de sous titres VF et de VO sur certains films/séries comme"" Mr&Mrs""(Couple Model) ou South Park.. tout adapter en français est une mauvaise chose et on y perd de la qualité !!!! Un fichier audio a télécharger ça pèse rien !",3,3,3.0.258.45141,2019-11-07 14:47:24,prime
"Très bien et une bonnes bibliothèque ,mis à part un bémol. Pour retourner sur un épisode déja vu on ce retrouve a 4s de la fin sans possibilité d'action, plutôt frustrant parfois. Mais une très bonne expérience",4,0,3.0.268.28447,2020-07-17 22:17:17,prime
"Prime vidéo est top, choix large. Par contre, l'application me met tout le temps un message d'erreur : licence failure, alors que j'ai une licence. Merci de résoudre le problème.",2,0,3.0.270.65747,2020-05-29 14:22:48,prime
"Jamais cette application dépassera netflix ! On ne peux pas mettre plusieurs écrans en même temps. J'essaye depuis quelque heure déjà mais rien n'y fait et maintenant, l'application c'est déconnecter de mon téléphone et ne veux pas ce reconnecter ! C'est du grand n'importe quoi !!",1,3,3.0.264.73847,2020-03-15 19:09:35,prime
Multiples choix de films récents qui ne sont pas des nanars.,5,0,3.0.289.8047,2021-02-13 22:05:49,prime
"Depuis la derniere maj l'appli plante si on avance la video, en plus de ça le bouton d'ajustement de l'écran reste ouvert mm qd je ferme l'app donc obligé de redémarrer le smartphone (samsung galaxy S9). Qd ça sera corrigé je remettrais 5 étoiles",1,2,3.0.236.4641,2018-09-21 16:32:36,prime
Très bon film presque tout en anglais Très peu en français j'aimerais beaucoup que ça change on peu choisir notre langue merci,3,0,3.0.277.35447,2020-11-06 04:31:05,prime
"Mode stéréo absent, problème de son en castant au travers d'un chromecast, attention a la compatibilité avant d'envoyer 50€ par la fenêtre. Visiblement les gens n'ayant pas les moyens de changer de TV tous les ans n'ont pas le droit de profiter de l'appli...",1,1,3.0.261.16341,2019-12-30 16:44:25,prime
"La qualité max sur smartphone est environ 480p youtube. 0.46go/h, alors qu'on est a plus de 3go/h sur l'ordi. (Il faut avoir un écran hdmi pour fonctionner correctement...) Ils ont vraiment un problème, ils prennent les gens pour des idiots. Hésitez pas à vérifier.",1,0,3.0.269.106747,2020-05-05 18:41:55,prime
"Cette appli est sérieusement POURRIE. Elle signale tout le temps que mon téléphone est hors ligne, alors que les autres applis ont accès à internet. J'ai l'impression de passer mon temps à redémarrer, puis en désespoir de cause à la désinstaller, puis d'attendre son bon vouloir pour pouvoir la réinstaller. En général ça prend plusieurs jours, ce serait trop pratique si c'était immédiat... Sérieusement, si vous avez une solution alternative (genre Netflix, par exemple) évitez celle-ci.",1,9,3.0.261.16341,2020-01-30 20:37:06,prime
"Amazon Prime vidéo au top pour le prix mensuel et compenser Netflix , il y des programmes originaux très intéressant et des choses différentes que votre concurrent , a quand une grosse mise a jour du site où application pour une meilleure organisation des catégories de film et le choix de creer ces playlist de film en fonction de la catégorie ?? Je trouve que c est le point noir aujourd'hui manque d'organisation votre service svod , bravo au équipe au top merci Amazon",5,6,3.0.263.4647,2020-02-26 16:27:09,prime
Aucune étoile : application putch impossible à gérer ou à désinstaler à moins d'avoir un bon logiciel spécifique !,1,0,,2020-11-15 19:37:29,prime
"Quelques bugs. Design pas fou malgré le beau contenu. Catégorisation un peu fouillis. Quelque bugs lorsque l'on télécharge un episode pour le lire Hors ligne, le changement de langue et les sous titres pas dispo lorsque l'on n'a pas de réseau. Dommage",3,3,3.0.273.17147,2020-06-28 22:29:33,prime
"Encore quelques améliorations à faire mais c'est déjà très bien. Par exemple le fait d'avoir plusieurs ""comptes"" sur le même compte comme Netflix serait un plus !",4,1,3.0.257.54541,2019-10-05 23:00:00,prime
Les plus : - compatible chromecast - contenu s'étoffe Les moins : - l'interface en lecture est vraiment nulle : on ne sait pas quel épisode on regarde (ni la série s'il n'y a pas son encart) - des pubs entre les épisodes ! 🤬 Ça reste pour le contenu Prime vidéo mais quand même !,2,16,3.0.253.190841,2019-07-18 15:10:32,prime
"Le plus de cette plateforme est de connaître avant le lancement de la vidéo les choix audio langue disponible Le bémol, l'algorithme et la liste des genres n'est pas suffisamment exhaustive, je regarde les nouveautés , celà manque d'un accès à une bibliothèque par genre plus fournie Merci",4,9,3.0.270.63947,2020-05-19 07:49:07,prime
"L'appli ne prends plus en compte les casque bluetooth depuis quelques jours et fait sortir le son par les haut parleur du smartphone, le casque est toujours connecté pourtant , aucun problème ailleurs, seulement sur amazon Prime vidéo",1,0,3.0.269.106747,2020-05-09 22:54:22,prime
"Votre appli mérite 5 étoiles jusqu'à ce que je découvre des saisons entières de séries avec des sous-titres si décalés que ça vous a fait perdre 3 étoiles !! La dernière en date : Justified, saison 5. Faites quelque chose svp !!!!",2,1,3.0.270.65747,2020-06-03 10:34:11,prime
"Après installation de l'application je me retrouve en allemand. 30 ans que je ne pratique plus cette langue, je ne vois pas dans les réglages comment changer la langue. Un rapport sans doute du a une commande ce jour sur Amazon DE...",1,0,3.0.240.23241,2018-12-01 23:02:09,prime
"Appli Décevante. Autant elle fonctionne bien sur tablette ou smartphone, mais dès qu'il s'agit de la faire passer sur une tv... c'est une autre histoire.. ça n'arrête pas de planter.",1,1,3.0.265.20347,2020-03-30 19:02:22,prime
"Revenez rapidement à la version précédente, plz, on a un plantage systématique au bout de 5 secondes",1,3,3.0.279.35947,2020-09-15 22:53:10,prime
"Proposer des contenus en versions française alors que les sous-titres en français ne sont pas disponibles est une expérience horripilante pour l utilisateur... Avec des moyens comme Amazon, c est intolérable. Quand je paye un abonnement, ce n est pas non plus pour me farcir des bandes annonces avant de regarder ce que j ai choisi... Point positif ceci dit pour la qualité de certaines productions exclusives.",2,6,3.0.254.64141,2019-08-19 12:07:22,prime
"Super appli avec plein de choix de séries ou films de qualité. Je ne regrette pas mon abonnement. De plus cette appli est facile d'utilisation, elle est claire et compréhensible. Je recommande pour le rapport qualité prix.",5,4,3.0.265.20347,2020-04-02 12:18:52,prime
"Très bonne application qui propose à mon sens, des contenus variés pour tous les publics. Interface facile d'accès pour les néophytes, films de bonne qualité et bien renouvelés. Je recommande....",4,2,3.0.255.13741,2019-09-03 14:02:36,prime
Très intéressant de pouvoir accéder à ce genre de contenu grâce à labonement amazon prime ! Cependant je ne comprend pas pourquoi certaines séries ( notament les séries coréenne) ne présentent pas de sous titre en français... C'est un peu dommage.,4,2,3.0.246.15341,2019-05-27 15:55:37,prime
"Peu de contenu, interface pas terrible, pub pour d'autres services de streaming payant bien sur. Les bouquins... choix très restreint, je suis un gros lecteur :/ c'est une énorme déception. Bref je ne pense pas garder amazon prime encore bien longtemps.",2,2,3.0.273.24647,2020-07-11 21:27:27,prime
Très belles améliorations. La possibilité de caster était nécessaire. J'aime beaucoup l'idée de pouvoir voir les profils des acteurs qui apparaissent dans chaques scènes.,5,2,3.0.255.13741,2019-09-05 13:40:23,prime
"Application lente et boguée. Les sous-titres ne s'affichent souvent pas, le téléphone plante à la fin du téléchargement d'un contenu, m'obligeant à redémarrer le téléphone et produisant un fichier corrompu impossible à lire hors ligne. Dommage, les contenus sont bons.",2,30,3.0.260.48441,2019-11-22 18:28:22,prime
Depuis l'ajout des profils utilisateurs c'est parfait !!! Chacun peut donc maintenant sauvegarder les films et séries qu'on aime. Et le catalogue commence a être bien fournit ( aussi bien les productions maisons que les programmes achetés ).,5,4,3.0.273.24647,2020-07-15 18:26:39,prime
Très con de ne pas pouvoir choisir sa langue sur une vidéo téléchargée! La seule façon trouvée est de changer la langue de l'appli et de retélécharger. Super! S'en rendre compte quand c'est trop tard alors qu'on avait anticipé la veille le téléchargement c'est top.,2,5,3.0.253.188041,2019-07-18 09:24:10,prime
Sur mon portable pas de soucis. Mais je n'arrive pas à lancer le chromecast sur ma télé j'ai toujours un message d'erreur. Cast_playback_start_error. Si quelqu'un peut m'aider :),3,1,3.0.258.45141,2019-11-04 20:39:39,prime
"une super appli, belle présentation, facile d'utilisation, pour le moment je n'ai vue qu'un film qui n'était pas mal du tout, et je suis scotché à une série excellente! j'aurai mis 5 étoile si j'avais eu la possibilité de voir les film sur ma télé :)",4,0,3.0.240.30741,2019-01-05 10:49:03,prime
"Superbe qualite d'image mais des bugs pour se rappeler de là où l'on s'est arrêté dans un épisode. Et des fois quand on sort la tablette de veille, il faut reselectionner l'épisode, pénible.",3,0,3.0.260.53941,2019-12-15 19:14:38,prime
Qui a eu la bonne idee de mettre des pubs entre chaque episodes? sérieusement c'est pas du tout malin . Je les ignore systématiquement(et je suis certainement pas la seule) puisque ca m'empêche d'enchaîner ma série en cours. Pour le coup ca serait pas mal d'imiter Netflix et ca permettrait de mettre davantage en avant vos séries phares.,3,2,3.0.269.106747,2020-05-07 00:38:34,prime
"Cette application permet de télécharger des saisons entières de différente qualité, ce qui permet de garder de la data quand on est limité. Quelque buts dans les téléchargements parfois mais c'est du détail car cela se règle vite en général",5,2,3.0.269.106745,2020-05-11 19:25:53,prime
"Pas intuitif, lent, couleurs triste, certains film sont affiché, mais une fois qu on les mets sont en VO. Et quand on va dans les parametre bin pas de VF...Donc peu mieu faire. Pas à la hauteur de Netflix donc...",1,0,3.0.258.45141,2019-11-27 22:16:18,prime
"Par où commencer ? Déjà que vous devriez indiquer que les clients bouygues ne pourront pas avoir accès à ce service sur leurs tv grâce à votre conflit avec eux/google...donc on prend un abonnement pour voir des séries/films sur grand écran et puis rien...Très déçue. J'ai téléchargeé l'application sur téléphone. L'ergonomie...les sous-titres désactivés, les textes originaux (non oraux) ne sont pas traduits contrairement aux autres plateformes similaires.épisode ne reprend pas au même endroit..",1,5,3.0.255.13741,2019-09-10 11:11:29,prime
